[GIN] 2025/06/17 - 11:17:39 | 200 |            0s |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 11:17:41 | 200 |         556µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 11:17:41 | 200 |            0s |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:17:41 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 11:17:41 | 200 |       540.8µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 11:17:41 | 200 |     28.4565ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 11:17:44 | 200 |       551.9µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 11:17:44 | 200 |            0s |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:17:44 | 200 |       980.6µs |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 11:17:44 | 200 |            0s |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 11:17:44 | 200 |     27.0037ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 11:17:48 | 200 |       721.8µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:17:48 | 200 |       721.8µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:19:16 | 200 |       825.1µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:19:18 | 401 |       548.7µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:19:18 | 401 |            0s |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:19:23 | 200 |       562.8µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 11:19:23 | 200 |            0s |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:19:23 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 11:19:23 | 200 |       561.3µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 11:19:23 | 200 |     27.8245ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 11:19:24 | 200 |            0s |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:19:24 | 200 |       585.7µs |             ::1 | GET      "/role"
[GIN] 2025/06/17 - 11:19:24 | 200 |            0s |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 11:19:25 | 200 |      1.6894ms |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 11:19:25 | 200 |       587.1µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:19:25 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 11:19:25 | 200 |            0s |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 11:19:25 | 200 |     28.7422ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 11:19:25 | 401 |       540.3µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:19:25 | 401 |       540.3µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:19:37 | 200 |       652.3µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:19:38 | 200 |       534.9µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:19:38 | 200 |            0s |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:19:39 | 200 |         545µs |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 11:19:39 | 204 |            0s |             ::1 | OPTIONS  "/item/1"
[GIN] 2025/06/17 - 11:19:39 | 204 |            0s |             ::1 | OPTIONS  "/item/2"
[GIN] 2025/06/17 - 11:19:39 | 204 |            0s |             ::1 | OPTIONS  "/user/1"
[GIN] 2025/06/17 - 11:19:39 | 204 |            0s |             ::1 | OPTIONS  "/user/1"
[GIN] 2025/06/17 - 11:19:39 | 200 |       508.4µs |             ::1 | GET      "/location/2"
[GIN] 2025/06/17 - 11:19:39 | 200 |       534.9µs |             ::1 | GET      "/location/1"
[GIN] 2025/06/17 - 11:19:39 | 200 |         566µs |             ::1 | GET      "/item/1"
[GIN] 2025/06/17 - 11:19:39 | 200 |         566µs |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 11:19:39 | 200 |     27.7988ms |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:19:39 | 200 |         512µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:19:43 | 200 |       568.6µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:19:45 | 200 |       548.2µs |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 11:19:45 | 200 |       513.1µs |             ::1 | GET      "/item/1"
[GIN] 2025/06/17 - 11:19:45 | 200 |       513.1µs |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 11:19:45 | 200 |     34.4163ms |             ::1 | GET      "/location/2"
[GIN] 2025/06/17 - 11:19:45 | 200 |     35.5983ms |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:19:45 | 200 |     36.1111ms |             ::1 | GET      "/location/1"
[GIN] 2025/06/17 - 11:19:45 | 200 |       578.7µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:19:45 | 401 |       663.7µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:19:45 | 401 |            0s |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:19:58 | 200 |    189.6135ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:19:58 | 200 |        1.67ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:20:03 | 401 |       664.1µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:20:03 | 401 |       664.1µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:21:13 | 200 |      1.0002ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:22:29 | 200 |         517µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:22:35 | 200 |      1.0555ms |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:22:35 | 200 |      1.0555ms |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:22:40 | 200 |      2.3689ms |             ::1 | POST     "/allocation"
[GIN] 2025/06/17 - 11:22:44 | 200 |       1.179ms |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 11:22:44 | 204 |            0s |             ::1 | OPTIONS  "/location/3"
[GIN] 2025/06/17 - 11:22:44 | 200 |       615.3µs |             ::1 | GET      "/item/1"
[GIN] 2025/06/17 - 11:22:44 | 200 |      1.1447ms |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 11:22:44 | 200 |       539.7µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:22:44 | 200 |       539.7µs |             ::1 | GET      "/location/1"
[GIN] 2025/06/17 - 11:22:44 | 200 |         513µs |             ::1 | GET      "/location/3"
[GIN] 2025/06/17 - 11:22:44 | 200 |      1.0409ms |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 11:22:44 | 200 |       536.5µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:22:44 | 200 |      1.0595ms |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:22:44 | 200 |     29.8596ms |             ::1 | GET      "/location/2"
[GIN] 2025/06/17 - 11:23:08 | 200 |       562.3µs |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 11:23:08 | 204 |            0s |             ::1 | OPTIONS  "/rel/allocbyuser"
[GIN] 2025/06/17 - 11:23:08 | 200 |       686.2µs |             ::1 | GET      "/rel/allocbyuser"
[GIN] 2025/06/17 - 11:23:10 | 204 |            0s |             ::1 | OPTIONS  "/rel/allocbyitem"
[GIN] 2025/06/17 - 11:23:10 | 200 |         651µs |             ::1 | GET      "/rel/allocbyitem"
[GIN] 2025/06/17 - 11:23:12 | 204 |            0s |             ::1 | OPTIONS  "/rel/itembylocation"
[GIN] 2025/06/17 - 11:23:12 | 200 |       691.3µs |             ::1 | GET      "/rel/itembylocation"
[GIN] 2025/06/17 - 11:25:33 | 200 |       519.5µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:25:36 | 200 |       555.1µs |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 11:25:36 | 200 |       555.1µs |             ::1 | GET      "/rel/allocbyuser"
[GIN] 2025/06/17 - 11:25:37 | 200 |       524.9µs |             ::1 | GET      "/rel/allocbyitem"
[GIN] 2025/06/17 - 11:25:38 | 200 |         640µs |             ::1 | GET      "/rel/itembylocation"
[GIN] 2025/06/17 - 11:25:40 | 204 |            0s |             ::1 | OPTIONS  "/rel/itembycategory"
[GIN] 2025/06/17 - 11:25:40 | 200 |       607.4µs |             ::1 | GET      "/rel/itembycategory"
[GIN] 2025/06/17 - 11:25:41 | 204 |            0s |             ::1 | OPTIONS  "/rel/userbyrole"
[GIN] 2025/06/17 - 11:25:41 | 200 |       646.7µs |             ::1 | GET      "/rel/userbyrole"
[GIN] 2025/06/17 - 11:26:36 | 200 |       562.7µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:26:41 | 200 |         529µs |             ::1 | GET      "/rel/itembylocation"
[GIN] 2025/06/17 - 11:29:58 | 200 |       631.9µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:30:00 | 200 |      1.0557ms |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:30:00 | 200 |      1.0557ms |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:30:02 | 200 |       556.9µs |             ::1 | GET      "/rel/itembycategory"
[GIN] 2025/06/17 - 11:31:34 | 200 |       560.6µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:35:49 | 200 |       520.8µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:35:52 | 200 |       526.5µs |             ::1 | GET      "/rel/allocbyuser"
[GIN] 2025/06/17 - 11:35:52 | 200 |       526.5µs |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 11:35:53 | 200 |            0s |             ::1 | GET      "/rel/allocbyitem"
[GIN] 2025/06/17 - 11:35:55 | 200 |       695.3µs |             ::1 | GET      "/rel/itembylocation"
[GIN] 2025/06/17 - 11:36:06 | 200 |       520.9µs |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 11:36:06 | 200 |       520.9µs |             ::1 | GET      "/rel/allocbyuser"
[GIN] 2025/06/17 - 11:36:22 | 200 |    186.3649ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:36:22 | 200 |       613.6µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:37:12 | 200 |      1.0955ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:37:14 | 200 |       587.9µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:37:15 | 200 |      1.3923ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:37:17 | 200 |       574.5µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:37:24 | 200 |       569.2µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:37:50 | 200 |       595.5µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:37:59 | 200 |       564.5µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:38:08 | 200 |       512.4µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:39:42 | 200 |       511.5µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:39:46 | 200 |       525.7µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:39:49 | 200 |            0s |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:39:49 | 200 |       605.6µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:39:49 | 200 |      1.4097ms |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 11:39:49 | 200 |       1.926ms |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:39:49 | 200 |     33.1386ms |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 11:39:49 | 200 |     34.2708ms |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:40:06 | 200 |       537.8µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:40:06 | 200 |         542µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:40:09 | 200 |       514.4µs |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 11:40:09 | 200 |      1.0384ms |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 11:40:09 | 200 |     32.2989ms |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 11:40:09 | 200 |     33.1193ms |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 11:40:12 | 200 |      1.2586ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:40:14 | 200 |      1.0007ms |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 11:40:14 | 200 |       512.8µs |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 11:40:14 | 200 |       512.8µs |             ::1 | GET      "/item/1"
[GIN] 2025/06/17 - 11:40:14 | 200 |       531.9µs |             ::1 | GET      "/location/3"
[GIN] 2025/06/17 - 11:40:14 | 200 |       531.9µs |             ::1 | GET      "/location/2"
[GIN] 2025/06/17 - 11:40:14 | 200 |     33.8734ms |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:40:14 | 200 |     33.3351ms |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 11:40:14 | 200 |       828.5µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:40:14 | 200 |     35.3259ms |             ::1 | GET      "/location/1"
[GIN] 2025/06/17 - 11:40:14 | 200 |       542.8µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 11:41:59 | 200 |       592.9µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:42:08 | 200 |    185.9041ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:42:09 | 200 |    185.5889ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:43:43 | 200 |    189.4253ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:43:44 | 200 |         606µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:43:53 | 200 |    186.5321ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:43:54 | 200 |      1.0703ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:43:57 | 400 |            0s |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:45:38 | 400 |         515µs |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:45:59 | 400 |            0s |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:46:05 | 200 |    190.6302ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:46:07 | 200 |       545.8µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:48:56 | 200 |    190.1586ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:48:58 | 200 |       513.8µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:49:02 | 400 |            0s |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:51:22 | 400 |            0s |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:51:25 | 200 |    189.8053ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:51:26 | 200 |       540.2µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:54:52 | 200 |      1.1519ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 11:59:08 | 200 |    185.4758ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 11:59:10 | 200 |         612µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 12:09:18 | 200 |      1.0654ms |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 12:09:18 | 200 |       545.3µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:09:18 | 200 |       510.9µs |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 12:09:18 | 200 |       510.9µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 12:09:18 | 200 |     27.9322ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 12:09:19 | 200 |       1.117ms |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:09:20 | 200 |      1.0002ms |             ::1 | GET      "/role"
[GIN] 2025/06/17 - 12:09:20 | 200 |      1.0002ms |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 12:10:01 | 200 |      1.0997ms |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 12:13:02 | 200 |       564.1µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 12:13:02 | 200 |       522.2µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:13:02 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 12:13:02 | 200 |       510.7µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 12:13:02 | 200 |     28.0698ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 12:13:03 | 200 |       511.5µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:13:04 | 200 |       592.8µs |             ::1 | GET      "/role"
[GIN] 2025/06/17 - 12:13:04 | 200 |            0s |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 12:13:07 | 200 |         511µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:13:07 | 200 |         511µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:13:08 | 200 |       531.9µs |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 12:13:08 | 200 |       552.1µs |             ::1 | GET      "/item/1"
[GIN] 2025/06/17 - 12:13:08 | 200 |       552.1µs |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 12:13:08 | 200 |       510.4µs |             ::1 | GET      "/location/2"
[GIN] 2025/06/17 - 12:13:08 | 200 |       510.4µs |             ::1 | GET      "/location/1"
[GIN] 2025/06/17 - 12:13:08 | 200 |     33.9395ms |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 12:13:08 | 200 |     34.7929ms |             ::1 | GET      "/location/3"
[GIN] 2025/06/17 - 12:13:08 | 200 |       586.1µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 12:13:08 | 200 |     35.1155ms |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 12:13:08 | 200 |       528.8µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 12:13:08 | 200 |      1.1138ms |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:13:08 | 200 |      1.2073ms |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:13:09 | 200 |      1.9056ms |             ::1 | GET      "/allocation"
[GIN] 2025/06/17 - 12:13:09 | 200 |       511.2µs |             ::1 | GET      "/item/1"
[GIN] 2025/06/17 - 12:13:09 | 200 |       511.2µs |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 12:13:09 | 200 |            0s |             ::1 | GET      "/item/2"
[GIN] 2025/06/17 - 12:13:09 | 200 |     36.3415ms |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 12:13:09 | 200 |     36.8504ms |             ::1 | GET      "/location/3"
[GIN] 2025/06/17 - 12:13:09 | 200 |       593.7µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 12:13:09 | 200 |     38.1067ms |             ::1 | GET      "/location/1"
[GIN] 2025/06/17 - 12:13:09 | 200 |       510.8µs |             ::1 | GET      "/user/1"
[GIN] 2025/06/17 - 12:13:09 | 200 |     39.3022ms |             ::1 | GET      "/location/2"
[GIN] 2025/06/17 - 12:13:11 | 200 |         512µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:13:11 | 200 |            0s |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:13:29 | 200 |      1.9598ms |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 12:13:29 | 200 |       508.9µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:13:29 | 200 |            0s |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 12:13:29 | 200 |       513.2µs |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 12:13:29 | 200 |      27.458ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 12:13:30 | 200 |         580µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 12:13:30 | 200 |       552.7µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:13:30 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 12:13:30 | 200 |       502.6µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 12:13:30 | 200 |    133.4657ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 12:15:21 | 200 |    190.2557ms |             ::1 | POST     "/user/login"
[GIN] 2025/06/17 - 12:15:23 | 200 |       521.2µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 12:15:26 | 200 |       510.5µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 12:15:26 | 200 |       579.6µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:15:26 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 12:15:26 | 200 |       535.5µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 12:15:26 | 200 |     26.6413ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 12:15:28 | 200 |       584.4µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:15:28 | 200 |      1.8189ms |             ::1 | GET      "/role"
[GIN] 2025/06/17 - 12:15:28 | 200 |       597.1µs |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 12:15:29 | 200 |       542.5µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:15:36 | 200 |       512.3µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 12:15:36 | 200 |       502.7µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:15:36 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 12:15:36 | 200 |         529µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 12:15:36 | 200 |     27.1809ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 12:15:37 | 200 |       511.2µs |             ::1 | GET      "/location"
[GIN] 2025/06/17 - 12:15:37 | 200 |       528.1µs |             ::1 | GET      "/role"
[GIN] 2025/06/17 - 12:15:37 | 200 |            0s |             ::1 | GET      "/user"
[GIN] 2025/06/17 - 12:15:37 | 200 |       508.6µs |             ::1 | GET      "/category"
[GIN] 2025/06/17 - 12:15:37 | 200 |       517.7µs |             ::1 | GET      "/item"
[GIN] 2025/06/17 - 12:15:37 | 200 |            0s |             ::1 | GET      "/item/quantity/1"
[GIN] 2025/06/17 - 12:15:37 | 200 |       535.6µs |             ::1 | GET      "/item/quantity/2"
[GIN] 2025/06/17 - 12:15:37 | 200 |     26.7622ms |             ::1 | GET      "/item/quantity/3"
[GIN] 2025/06/17 - 12:17:29 | 200 |       532.1µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 12:17:29 | 200 |       517.3µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 12:17:29 | 200 |       514.1µs |             ::1 | GET      "/user/validate"
[GIN] 2025/06/17 - 12:17:30 | 200 |       1.197ms |             ::1 | GET      "/user/validate"
